frequency	e'	e''
5e+008	59.3065	11.6121
1.5e+009	57.4408	11.3602
2.5e+009	54.6893	15.0462
3.5e+009	51.3111	18.3939
4.5e+009	47.6399	21.0131
5.5e+009	43.9319	22.8615
6.5e+009	40.2763	23.9153
7.5e+009	36.9682	24.4296
8.5e+009	34.0106	24.5097
9.5e+009	31.3783	24.2665
1.05e+010	29.0305	23.8383
1.15e+010	26.981	23.2792
1.25e+010	25.2105	22.6101
1.35e+010	23.6376	21.9249
1.45e+010	22.3032	21.2354
1.55e+010	21.1143	20.5354
1.65e+010	20.0786	19.889
1.75e+010	19.1696	19.2684
1.85e+010	18.3953	18.6254
1.95e+010	17.6794	18.0955
2.05e+010	17.094	17.5604
2.15e+010	16.569	17.0163
2.25e+010	16.051	16.5187
2.35e+010	15.6898	16.0903
2.45e+010	15.3622	15.6024
2.55e+010	15.0103	15.1592
2.65e+010	14.7605	14.8247
