frequency	e'	e''
5e+008	81.2772	5.35116
1.5e+009	79.0363	12.0688
2.5e+009	75.7916	18.7949
3.5e+009	71.6527	24.5087
4.5e+009	66.969	29.1844
5.5e+009	61.9293	32.8815
6.5e+009	56.6286	35.4076
7.5e+009	51.5687	36.8831
8.5e+009	46.9243	37.5639
9.5e+009	42.716	37.6584
1.05e+010	38.9428	37.3348
1.15e+010	35.5712	36.708
1.25e+010	32.6557	35.9076
1.35e+010	30.0816	34.9721
1.45e+010	27.8194	33.9825
1.55e+010	25.8346	33.0182
1.65e+010	24.108	32.0146
1.75e+010	22.5713	31.0683
1.85e+010	21.2194	30.1508
1.95e+010	20.0651	29.2812
2.05e+010	18.9779	28.4309
2.15e+010	18.0298	27.6212
2.25e+010	17.1883	26.8823
2.35e+010	16.445	26.1113
2.45e+010	15.7824	25.4484
2.55e+010	15.1813	24.7946
2.65e+010	14.6543	24.1318
