frequency	e'	e''
5e+008	80.7528	5.17324
1.5e+009	78.5403	11.88
2.5e+009	75.3488	18.5279
3.5e+009	71.264	24.1775
4.5e+009	66.6524	28.7796
5.5e+009	61.733	32.3992
6.5e+009	56.6276	34.9334
7.5e+009	51.6927	36.5443
8.5e+009	47.0711	37.3451
9.5e+009	42.8576	37.5214
1.05e+010	39.0758	37.2636
1.15e+010	35.6742	36.6895
1.25e+010	32.7287	35.9256
1.35e+010	30.1263	35.0182
1.45e+010	27.8353	34.0405
1.55e+010	25.8247	33.0874
1.65e+010	24.0692	32.0812
1.75e+010	22.5171	31.1322
1.85e+010	21.141	30.212
1.95e+010	19.9816	29.3243
2.05e+010	18.8874	28.4708
2.15e+010	17.9274	27.6575
2.25e+010	17.0896	26.9192
2.35e+010	16.3249	26.1382
2.45e+010	15.6673	25.4736
2.55e+010	15.0679	24.8151
2.65e+010	14.5476	24.1342
