frequency	e'	e''
5e+008	88.071	6.90979
1.5e+009	85.5411	13.8311
2.5e+009	81.8021	21.1834
3.5e+009	77.0462	27.3742
4.5e+009	71.7446	32.3294
5.5e+009	66.1843	36.1289
6.5e+009	60.4787	38.6926
7.5e+009	55.0305	40.2969
8.5e+009	49.9453	41.0155
9.5e+009	45.3433	41.023
1.05e+010	41.2322	40.5882
1.15e+010	37.5846	39.8641
1.25e+010	34.4326	38.9053
1.35e+010	31.6403	37.8319
1.45e+010	29.2115	36.7074
1.55e+010	27.0955	35.6014
1.65e+010	25.2354	34.4634
1.75e+010	23.6138	33.4073
1.85e+010	22.1892	32.366
1.95e+010	20.9634	31.3827
2.05e+010	19.8312	30.46
2.15e+010	18.8526	29.5532
2.25e+010	17.9807	28.7334
2.35e+010	17.1956	27.9053
2.45e+010	16.5551	27.182
2.55e+010	15.93	26.4411
2.65e+010	15.3874	25.7305
