frequency	e'	e''
5e+008	85.9152	6.14166
1.5e+009	83.5204	13.1378
2.5e+009	80.0322	20.3452
3.5e+009	75.5722	26.4953
4.5e+009	70.4844	31.5778
5.5e+009	64.8766	35.554
6.5e+009	59.0159	38.0312
7.5e+009	53.6431	39.3979
8.5e+009	48.7452	40.0186
9.5e+009	44.3051	40.0273
1.05e+010	40.3387	39.6132
1.15e+010	36.8141	38.9095
1.25e+010	33.7599	38.0289
1.35e+010	31.0572	37.0207
1.45e+010	28.6835	35.9699
1.55e+010	26.5961	34.9288
1.65e+010	24.7736	33.8596
1.75e+010	23.1531	32.8495
1.85e+010	21.7372	31.857
1.95e+010	20.5069	30.9306
2.05e+010	19.3763	30.0189
2.15e+010	18.3858	29.1514
2.25e+010	17.4921	28.3434
2.35e+010	16.7213	27.5417
2.45e+010	16.0412	26.8127
2.55e+010	15.401	26.1001
2.65e+010	14.8489	25.4112
