frequency	e'	e''
5e+008	88.3349	6.91109
1.5e+009	85.7912	13.8759
2.5e+009	82.0317	21.2557
3.5e+009	77.2489	27.4634
4.5e+009	71.9274	32.426
5.5e+009	66.3476	36.2154
6.5e+009	60.6455	38.7727
7.5e+009	55.2105	40.3883
8.5e+009	50.1288	41.1319
9.5e+009	45.5057	41.1637
1.05e+010	41.3794	40.7353
1.15e+010	37.7102	40.0204
1.25e+010	34.5403	39.0624
1.35e+010	31.7322	37.9911
1.45e+010	29.2929	36.8631
1.55e+010	27.1621	35.7511
1.65e+010	25.2895	34.6119
1.75e+010	23.6587	33.5476
1.85e+010	22.2204	32.4998
1.95e+010	20.9828	31.5096
2.05e+010	19.8536	30.5807
2.15e+010	18.8696	29.6672
2.25e+010	17.9959	28.8433
2.35e+010	17.2008	28.0123
2.45e+010	16.5587	27.278
2.55e+010	15.9299	26.5338
2.65e+010	15.3912	25.8158
