frequency	e'	e''
5e+008	85.7355	5.95372
1.5e+009	83.3499	13.0184
2.5e+009	79.8907	20.2201
3.5e+009	75.4634	26.3788
4.5e+009	70.3975	31.4775
5.5e+009	64.7725	35.455
6.5e+009	58.942	37.9113
7.5e+009	53.6002	39.2904
8.5e+009	48.72	39.9276
9.5e+009	44.2882	39.9492
1.05e+010	40.3266	39.549
1.15e+010	36.8105	38.8639
1.25e+010	33.7512	37.9945
1.35e+010	31.0449	36.9942
1.45e+010	28.6786	35.9545
1.55e+010	26.5756	34.9134
1.65e+010	24.7538	33.8589
1.75e+010	23.1268	32.8488
1.85e+010	21.7081	31.8468
1.95e+010	20.4653	30.9411
2.05e+010	19.3502	30.022
2.15e+010	18.3569	29.1504
2.25e+010	17.4417	28.3406
2.35e+010	16.6887	27.5592
2.45e+010	16.0036	26.8033
2.55e+010	15.3391	26.0926
2.65e+010	14.7977	25.437
