frequency	e'	e''
5e+008	86.2382	6.28041
1.5e+009	83.8275	13.2586
2.5e+009	80.2932	20.4873
3.5e+009	75.7839	26.6504
4.5e+009	70.6679	31.7144
5.5e+009	65.0817	35.6866
6.5e+009	59.1982	38.2177
7.5e+009	53.7728	39.5884
8.5e+009	48.8431	40.196
9.5e+009	44.3769	40.1876
1.05e+010	40.394	39.7575
1.15e+010	36.8501	39.0361
1.25e+010	33.7956	38.1383
1.35e+010	31.0875	37.1164
1.45e+010	28.7117	36.0502
1.55e+010	26.6298	35.0057
1.65e+010	24.805	33.9213
1.75e+010	23.1928	32.9074
1.85e+010	21.7722	31.9144
1.95e+010	20.5544	30.9755
2.05e+010	19.416	30.0665
2.15e+010	18.4254	29.1947
2.25e+010	17.5444	28.3917
2.35e+010	16.7599	27.5735
2.45e+010	16.0877	26.8602
2.55e+010	15.4591	26.1486
2.65e+010	14.9125	25.4351
