frequency	e'	e''
5e+008	86.2463	8.24289
1.5e+009	83.6714	14.1024
2.5e+009	79.8492	21.0897
3.5e+009	75.0113	26.9437
4.5e+009	69.6797	31.5143
5.5e+009	64.2011	34.8666
6.5e+009	58.7294	36.9706
7.5e+009	53.7182	38.2171
8.5e+009	49.1573	38.7908
9.5e+009	45.0214	38.8184
1.05e+010	41.2931	38.5082
1.15e+010	37.9656	37.9662
1.25e+010	35.0589	37.209
1.35e+010	32.4412	36.3796
1.45e+010	30.1336	35.4947
1.55e+010	28.0848	34.5752
1.65e+010	26.2514	33.661
1.75e+010	24.6462	32.7827
1.85e+010	23.2238	31.8861
1.95e+010	21.9462	31.0768
2.05e+010	20.7971	30.296
2.15e+010	19.7823	29.4941
2.25e+010	18.8258	28.7634
2.35e+010	17.9833	28.0668
2.45e+010	17.3099	27.3912
2.55e+010	16.5822	26.6972
2.65e+010	15.9671	26.0779
