frequency	e'	e''
5e+008	88.0776	6.94027
1.5e+009	85.5172	13.8758
2.5e+009	81.7214	21.237
3.5e+009	76.9133	27.3978
4.5e+009	71.568	32.2864
5.5e+009	66.0076	35.9757
6.5e+009	60.3769	38.4271
7.5e+009	55.095	39.9982
8.5e+009	50.1415	40.7984
9.5e+009	45.5782	40.9171
1.05e+010	41.4631	40.5587
1.15e+010	37.8068	39.8946
1.25e+010	34.6284	38.9911
1.35e+010	31.8009	37.9545
1.45e+010	29.3422	36.862
1.55e+010	27.1834	35.76
1.65e+010	25.2878	34.6418
1.75e+010	23.6403	33.5827
1.85e+010	22.1878	32.5303
1.95e+010	20.9271	31.5535
2.05e+010	19.7891	30.6221
2.15e+010	18.7933	29.7017
2.25e+010	17.8945	28.8611
2.35e+010	17.1029	28.0376
2.45e+010	16.4659	27.2877
2.55e+010	15.8212	26.5304
2.65e+010	15.2722	25.8309
