frequency	e'	e''
5e+008	87.8273	7.02472
1.5e+009	85.2839	13.8817
2.5e+009	81.4791	21.2089
3.5e+009	76.6571	27.329
4.5e+009	71.3018	32.1597
5.5e+009	65.7586	35.7848
6.5e+009	60.1637	38.1612
7.5e+009	54.9626	39.6724
8.5e+009	50.1213	40.458
9.5e+009	45.6499	40.6105
1.05e+010	41.5753	40.3142
1.15e+010	37.9659	39.6962
1.25e+010	34.7971	38.8443
1.35e+010	31.9637	37.8495
1.45e+010	29.5168	36.8133
1.55e+010	27.3333	35.7205
1.65e+010	25.4249	34.6536
1.75e+010	23.7583	33.6175
1.85e+010	22.3011	32.5569
1.95e+010	20.9909	31.6297
2.05e+010	19.8657	30.6991
2.15e+010	18.8665	29.7768
2.25e+010	17.9114	28.9174
2.35e+010	17.1481	28.1605
2.45e+010	16.506	27.3567
2.55e+010	15.8035	26.5856
2.65e+010	15.2414	25.9622
