frequency	e'	e''
5e+008	87.1776	6.70376
1.5e+009	84.6892	13.6051
2.5e+009	81.0192	20.883
3.5e+009	76.3611	27.0329
4.5e+009	71.144	31.9938
5.5e+009	65.6199	35.8316
6.5e+009	59.8921	38.4341
7.5e+009	54.4004	39.9758
8.5e+009	49.3554	40.6091
9.5e+009	44.8174	40.5874
1.05e+010	40.7716	40.1408
1.15e+010	37.1648	39.3987
1.25e+010	34.07	38.45
1.35e+010	31.334	37.3883
1.45e+010	28.9446	36.2741
1.55e+010	26.862	35.1955
1.65e+010	25.034	34.076
1.75e+010	23.4319	33.0357
1.85e+010	22.0156	32.0258
1.95e+010	20.8143	31.0549
2.05e+010	19.689	30.1447
2.15e+010	18.7103	29.2669
2.25e+010	17.8559	28.4671
2.35e+010	17.0635	27.6324
2.45e+010	16.413	26.931
2.55e+010	15.8074	26.218
2.65e+010	15.2727	25.4901
