frequency	e'	e''
5e+008	88.1533	6.94817
1.5e+009	85.6026	13.8843
2.5e+009	81.8176	21.2448
3.5e+009	77.0182	27.4192
4.5e+009	71.6779	32.3249
5.5e+009	66.1189	36.0446
6.5e+009	60.4719	38.5236
7.5e+009	55.1547	40.1149
8.5e+009	50.1651	40.9118
9.5e+009	45.576	41.0068
1.05e+010	41.4498	40.6327
1.15e+010	37.7902	39.9544
1.25e+010	34.6085	39.0349
1.35e+010	31.7798	37.9878
1.45e+010	29.3265	36.8883
1.55e+010	27.171	35.7743
1.65e+010	25.277	34.6512
1.75e+010	23.6366	33.5922
1.85e+010	22.1917	32.5341
1.95e+010	20.9289	31.5588
2.05e+010	19.796	30.6319
2.15e+010	18.8088	29.7075
2.25e+010	17.9049	28.8627
2.35e+010	17.1213	28.0556
2.45e+010	16.4923	27.2985
2.55e+010	15.839	26.5366
2.65e+010	15.288	25.8532
