frequency	e'	e''
5e+008	85.9452	6.15653
1.5e+009	83.5365	13.1551
2.5e+009	80.0325	20.3603
3.5e+009	75.556	26.5124
4.5e+009	70.4681	31.5782
5.5e+009	64.8784	35.5526
6.5e+009	59.0159	38.0547
7.5e+009	53.6238	39.418
8.5e+009	48.7224	40.0319
9.5e+009	44.2719	40.0358
1.05e+010	40.3116	39.6159
1.15e+010	36.7739	38.9065
1.25e+010	33.7284	38.0176
1.35e+010	31.0296	37.0072
1.45e+010	28.6581	35.9421
1.55e+010	26.5803	34.9142
1.65e+010	24.7617	33.8353
1.75e+010	23.1457	32.8261
1.85e+010	21.7192	31.8394
1.95e+010	20.506	30.8978
2.05e+010	19.3726	29.9862
2.15e+010	18.3808	29.1208
2.25e+010	17.5049	28.331
2.35e+010	16.7184	27.5029
2.45e+010	16.0331	26.7917
2.55e+010	15.411	26.0891
2.65e+010	14.8785	25.3637
