frequency	e'	e''
5e+008	2.95612	-0.577552
1.5e+009	2.8328	-0.300137
2.5e+009	2.77111	-0.232966
3.5e+009	2.77301	-0.205737
4.5e+009	2.75928	-0.196431
5.5e+009	2.78839	-0.206041
6.5e+009	2.80728	-0.200908
7.5e+009	2.80641	-0.202985
8.5e+009	2.82582	-0.223763
9.5e+009	2.85231	-0.234016
1.05e+010	2.86252	-0.22923
1.15e+010	2.85659	-0.243251
1.25e+010	2.85777	-0.258603
1.35e+010	2.85655	-0.247939
1.45e+010	2.84637	-0.257945
1.55e+010	2.83668	-0.269307
1.65e+010	2.83741	-0.256821
1.75e+010	2.82046	-0.264314
1.85e+010	2.81257	-0.279673
1.95e+010	2.81368	-0.259506
2.05e+010	2.81436	-0.268358
2.15e+010	2.80683	-0.281115
2.25e+010	2.81931	-0.270231
2.35e+010	2.82634	-0.271141
2.45e+010	2.83096	-0.298622
2.55e+010	2.84395	-0.290805
2.65e+010	2.87252	-0.281097
