frequency	e'	e''
5e+008	87.6229	6.81442
1.5e+009	85.1313	13.7185
2.5e+009	81.4255	21.0414
3.5e+009	76.7179	27.2162
4.5e+009	71.4579	32.1772
5.5e+009	65.9138	36.0019
6.5e+009	60.1943	38.5925
7.5e+009	54.7104	40.1715
8.5e+009	49.6324	40.8383
9.5e+009	45.0613	40.8229
1.05e+010	40.9809	40.3781
1.15e+010	37.3581	39.6368
1.25e+010	34.2319	38.6841
1.35e+010	31.4702	37.61
1.45e+010	29.0652	36.4934
1.55e+010	26.9604	35.3916
1.65e+010	25.1238	34.2698
1.75e+010	23.5088	33.219
1.85e+010	22.0963	32.1883
1.95e+010	20.8768	31.2261
2.05e+010	19.7541	30.3027
2.15e+010	18.7793	29.4114
2.25e+010	17.9061	28.5935
2.35e+010	17.1337	27.7741
2.45e+010	16.4819	27.053
2.55e+010	15.8596	26.3278
2.65e+010	15.317	25.6278
