frequency	e'	e''
5e+008	84.9056	8.66174
1.5e+009	82.3673	14.0687
2.5e+009	78.5641	20.8573
3.5e+009	73.771	26.548
4.5e+009	68.4869	30.9752
5.5e+009	63.0728	34.1938
6.5e+009	57.682	36.1821
7.5e+009	52.7624	37.3261
8.5e+009	48.3042	37.8006
9.5e+009	44.2851	37.7487
1.05e+010	40.6734	37.3736
1.15e+010	37.4901	36.7895
1.25e+010	34.7015	35.9995
1.35e+010	32.2142	35.1446
1.45e+010	30.0546	34.291
1.55e+010	28.0969	33.3723
1.65e+010	26.3971	32.5149
1.75e+010	24.8675	31.6816
1.85e+010	23.5503	30.8054
1.95e+010	22.3346	30.0967
2.05e+010	21.2883	29.3478
2.15e+010	20.3519	28.6064
2.25e+010	19.4166	27.9259
2.35e+010	18.6862	27.355
2.45e+010	18.0431	26.6922
2.55e+010	17.3119	26.0822
2.65e+010	16.7183	25.6291
