frequency	e'	e''
5e+008	87.1718	6.71254
1.5e+009	84.6805	13.6027
2.5e+009	81.0094	20.8817
3.5e+009	76.3489	27.0282
4.5e+009	71.1356	31.9879
5.5e+009	65.6107	35.8254
6.5e+009	59.8848	38.4255
7.5e+009	54.3939	39.9681
8.5e+009	49.3491	40.6023
9.5e+009	44.8115	40.5812
1.05e+010	40.767	40.1341
1.15e+010	37.1614	39.3932
1.25e+010	34.0661	38.4449
1.35e+010	31.3292	37.3826
1.45e+010	28.9403	36.2688
1.55e+010	26.8574	35.1895
1.65e+010	25.0292	34.0716
1.75e+010	23.4281	33.0307
1.85e+010	22.0129	32.0197
1.95e+010	20.8115	31.0514
2.05e+010	19.6862	30.1414
2.15e+010	18.7088	29.2624
2.25e+010	17.8525	28.4637
2.35e+010	17.0624	27.6298
2.45e+010	16.4128	26.928
2.55e+010	15.8052	26.2136
2.65e+010	15.2689	25.488
