frequency	e'	e''
5e+008	85.7165	6.08833
1.5e+009	83.3404	13.0744
2.5e+009	79.8735	20.2707
3.5e+009	75.4406	26.4181
4.5e+009	70.3672	31.5045
5.5e+009	64.7562	35.48
6.5e+009	58.9123	37.9457
7.5e+009	53.5619	39.3188
8.5e+009	48.6759	39.9473
9.5e+009	44.2427	39.9619
1.05e+010	40.2788	39.5559
1.15e+010	36.7661	38.8649
1.25e+010	33.7084	37.9885
1.35e+010	31.0019	36.9857
1.45e+010	28.6381	35.9495
1.55e+010	26.5361	34.8955
1.65e+010	24.7175	33.8477
1.75e+010	23.093	32.8364
1.85e+010	21.6829	31.8296
1.95e+010	20.4317	30.9343
2.05e+010	19.3232	30.0169
2.15e+010	18.3373	29.1421
2.25e+010	17.4086	28.3236
2.35e+010	16.6719	27.5625
2.45e+010	15.9887	26.7914
2.55e+010	15.3144	26.0792
2.65e+010	14.7689	25.4431
