frequency	e'	e''
5e+008	86.7979	6.68856
1.5e+009	84.3335	13.5335
2.5e+009	80.6956	20.777
3.5e+009	76.0707	26.9082
4.5e+009	70.8898	31.8716
5.5e+009	65.3759	35.7244
6.5e+009	59.6253	38.3262
7.5e+009	54.1307	39.8244
8.5e+009	49.1182	40.43
9.5e+009	44.6101	40.4017
1.05e+010	40.5891	39.9557
1.15e+010	37.0069	39.211
1.25e+010	33.9329	38.2678
1.35e+010	31.2125	37.2153
1.45e+010	28.8362	36.1119
1.55e+010	26.7665	35.0416
1.65e+010	24.9434	33.9315
1.75e+010	23.3512	32.9051
1.85e+010	21.9424	31.9025
1.95e+010	20.7407	30.9398
2.05e+010	19.6157	30.0419
2.15e+010	18.6407	29.1677
2.25e+010	17.7817	28.3687
2.35e+010	16.9908	27.5512
2.45e+010	16.3492	26.8528
2.55e+010	15.7341	26.1329
2.65e+010	15.1861	25.4156
