frequency	e'	e''
5e+008	79.6435	4.16873
1.5e+009	77.3176	11.6549
2.5e+009	73.8989	18.4181
3.5e+009	69.5474	23.9612
4.5e+009	64.7164	28.2648
5.5e+009	59.708	31.4276
6.5e+009	54.7401	33.4512
7.5e+009	50.1516	34.6528
8.5e+009	45.9553	35.2278
9.5e+009	42.1528	35.3142
1.05e+010	38.7572	35.0561
1.15e+010	35.6847	34.5494
1.25e+010	33.027	33.9038
1.35e+010	30.6576	33.1444
1.45e+010	28.5454	32.314
1.55e+010	26.6911	31.5322
1.65e+010	25.0501	30.6774
1.75e+010	23.5913	29.8837
1.85e+010	22.2755	29.1214
1.95e+010	21.1784	28.358
2.05e+010	20.1115	27.6396
2.15e+010	19.1735	26.9581
2.25e+010	18.3679	26.3533
2.35e+010	17.5856	25.6675
2.45e+010	16.9198	25.1368
2.55e+010	16.3266	24.5904
2.65e+010	15.7886	23.9738
