frequency	e'	e''
5e+008	82.7464	9.54022
1.5e+009	80.2652	14.0553
2.5e+009	76.5245	20.5024
3.5e+009	71.8211	25.9438
4.5e+009	66.6495	30.1684
5.5e+009	61.368	33.221
6.5e+009	56.1173	35.0802
7.5e+009	51.3381	36.1218
8.5e+009	47.0198	36.5108
9.5e+009	43.1369	36.3934
1.05e+010	39.6573	35.9761
1.15e+010	36.6099	35.3548
1.25e+010	33.9391	34.5461
1.35e+010	31.5673	33.6792
1.45e+010	29.5335	32.8249
1.55e+010	27.6768	31.9089
1.65e+010	26.0759	31.0634
1.75e+010	24.6556	30.2523
1.85e+010	23.4221	29.3869
1.95e+010	22.2912	28.705
2.05e+010	21.3342	27.9889
2.15e+010	20.4806	27.2616
2.25e+010	19.6104	26.6076
2.35e+010	18.9801	26.0915
2.45e+010	18.4198	25.4431
2.55e+010	17.7444	24.8822
2.65e+010	17.2342	24.521
