frequency	e'	e''
5e+008	87.3746	7.28054
1.5e+009	84.843	13.9184
2.5e+009	81.0451	21.1615
3.5e+009	76.2289	27.2171
4.5e+009	70.8882	31.9926
5.5e+009	65.3697	35.5546
6.5e+009	59.8099	37.8767
7.5e+009	54.6675	39.3406
8.5e+009	49.9041	40.0919
9.5e+009	45.5156	40.2428
1.05e+010	41.5013	39.9802
1.15e+010	37.9427	39.3947
1.25e+010	34.8007	38.5724
1.35e+010	31.9857	37.6159
1.45e+010	29.5632	36.6228
1.55e+010	27.3798	35.5427
1.65e+010	25.474	34.5237
1.75e+010	23.803	33.5152
1.85e+010	22.3513	32.4593
1.95e+010	21.008	31.5739
2.05e+010	19.8909	30.6579
2.15e+010	18.8941	29.7382
2.25e+010	17.8979	28.8744
2.35e+010	17.1506	28.1646
2.45e+010	16.5122	27.3338
2.55e+010	15.7722	26.5527
2.65e+010	15.1954	25.9805
