frequency	e'	e''
5e+008	80.9018	5.46635
1.5e+009	78.6592	12.1245
2.5e+009	75.4063	18.8461
3.5e+009	71.2523	24.5874
4.5e+009	66.5195	29.3206
5.5e+009	61.3023	33.0302
6.5e+009	55.8719	35.3652
7.5e+009	50.8632	36.6668
8.5e+009	46.3006	37.2719
9.5e+009	42.1567	37.3066
1.05e+010	38.4551	36.9441
1.15e+010	35.1558	36.3119
1.25e+010	32.3012	35.5115
1.35e+010	29.7725	34.591
1.45e+010	27.5498	33.618
1.55e+010	25.591	32.6738
1.65e+010	23.8808	31.6845
1.75e+010	22.3593	30.7544
1.85e+010	21.019	29.8426
1.95e+010	19.8726	28.9817
2.05e+010	18.805	28.1425
2.15e+010	17.867	27.3388
2.25e+010	17.0324	26.606
2.35e+010	16.2917	25.8448
2.45e+010	15.6443	25.1837
2.55e+010	15.0474	24.5329
2.65e+010	14.5361	23.8783
