frequency	e'	e''
5e+008	84.4907	5.80211
1.5e+009	82.1397	12.7804
2.5e+009	78.7353	19.8579
3.5e+009	74.3827	25.916
4.5e+009	69.3994	30.9301
5.5e+009	63.8659	34.838
6.5e+009	58.1372	37.2536
7.5e+009	52.8868	38.6111
8.5e+009	48.0912	39.2428
9.5e+009	43.7331	39.2711
1.05e+010	39.8406	38.8805
1.15e+010	36.3774	38.2087
1.25e+010	33.3713	37.3594
1.35e+010	30.7095	36.3797
1.45e+010	28.3777	35.355
1.55e+010	26.3123	34.3424
1.65e+010	24.5184	33.3018
1.75e+010	22.9184	32.3109
1.85e+010	21.5147	31.3342
1.95e+010	20.3018	30.4358
2.05e+010	19.1946	29.5352
2.15e+010	18.2147	28.6814
2.25e+010	17.3254	27.8945
2.35e+010	16.569	27.1082
2.45e+010	15.89	26.3827
2.55e+010	15.2503	25.688
2.65e+010	14.7221	25.0209
