frequency	e'	e''
5e+008	87.2886	6.61584
1.5e+009	84.8306	13.5599
2.5e+009	81.2056	20.8703
3.5e+009	76.5867	27.0744
4.5e+009	71.3886	32.1317
5.5e+009	65.7995	36.0845
6.5e+009	59.9168	38.7079
7.5e+009	54.3707	40.1473
8.5e+009	49.3489	40.7413
9.5e+009	44.8191	40.7188
1.05e+010	40.7679	40.27
1.15e+010	37.172	39.5207
1.25e+010	34.0762	38.5791
1.35e+010	31.3395	37.5231
1.45e+010	28.9486	36.4268
1.55e+010	26.8525	35.3492
1.65e+010	25.021	34.2465
1.75e+010	23.4001	33.2152
1.85e+010	21.9837	32.2007
1.95e+010	20.7523	31.2501
2.05e+010	19.6233	30.336
2.15e+010	18.6357	29.4529
2.25e+010	17.7491	28.6396
2.35e+010	16.9659	27.8302
2.45e+010	16.3017	27.1054
2.55e+010	15.666	26.3738
2.65e+010	15.1069	25.6806
