frequency	e'	e''
5e+008	87.2137	6.61073
1.5e+009	84.7579	13.5514
2.5e+009	81.1347	20.8542
3.5e+009	76.5168	27.0476
4.5e+009	71.3254	32.0965
5.5e+009	65.7424	36.0394
6.5e+009	59.8743	38.6594
7.5e+009	54.3314	40.1017
8.5e+009	49.315	40.6977
9.5e+009	44.7866	40.6757
1.05e+010	40.7436	40.227
1.15e+010	37.1446	39.4781
1.25e+010	34.0546	38.535
1.35e+010	31.3217	37.4809
1.45e+010	28.9336	36.3836
1.55e+010	26.8452	35.31
1.65e+010	25.009	34.2043
1.75e+010	23.3957	33.1753
1.85e+010	21.9748	32.1645
1.95e+010	20.7515	31.206
2.05e+010	19.6198	30.295
2.15e+010	18.633	29.4164
2.25e+010	17.7569	28.6066
2.35e+010	16.9588	27.79
2.45e+010	16.302	27.0765
2.55e+010	15.6767	26.3464
2.65e+010	15.1219	25.632
