frequency	e'	e''
5e+008	87.5305	7.17469
1.5e+009	84.9906	13.9019
2.5e+009	81.1871	21.1799
3.5e+009	76.3636	27.2552
4.5e+009	71.0171	32.0457
5.5e+009	65.4872	35.624
6.5e+009	59.9183	37.9567
7.5e+009	54.7621	39.4305
8.5e+009	49.9806	40.1901
9.5e+009	45.5776	40.3444
1.05e+010	41.5478	40.0772
1.15e+010	37.9746	39.4854
1.25e+010	34.8244	38.6607
1.35e+010	32.0031	37.6946
1.45e+010	29.5722	36.6921
1.55e+010	27.3858	35.6133
1.65e+010	25.4773	34.58
1.75e+010	23.8043	33.5647
1.85e+010	22.3479	32.5103
1.95e+010	21.0145	31.6135
2.05e+010	19.8909	30.6897
2.15e+010	18.8895	29.7713
2.25e+010	17.9064	28.9101
2.35e+010	17.1528	28.1826
2.45e+010	16.5061	27.3612
2.55e+010	15.7792	26.5828
2.65e+010	15.2008	25.9939
