frequency	e'	e''
5e+008	81.2035	5.35231
1.5e+009	78.9386	12.1211
2.5e+009	75.6643	18.8689
3.5e+009	71.4818	24.6028
4.5e+009	66.7598	29.2851
5.5e+009	61.6677	32.9745
6.5e+009	56.3181	35.4589
7.5e+009	51.2399	36.8768
8.5e+009	46.604	37.5183
9.5e+009	42.4026	37.5755
1.05e+010	38.6505	37.2193
1.15e+010	35.2893	36.5703
1.25e+010	32.4065	35.7508
1.35e+010	29.8558	34.8086
1.45e+010	27.6065	33.8032
1.55e+010	25.6556	32.8581
1.65e+010	23.936	31.8356
1.75e+010	22.4188	30.896
1.85e+010	21.0675	29.9926
1.95e+010	19.9427	29.096
2.05e+010	18.8483	28.2584
2.15e+010	17.9033	27.4539
2.25e+010	17.099	26.7311
2.35e+010	16.325	25.9311
2.45e+010	15.6769	25.3039
2.55e+010	15.1086	24.6551
2.65e+010	14.5916	23.9461
