frequency	e'	e''
5e+008	87.3448	6.59212
1.5e+009	84.9002	13.5617
2.5e+009	81.281	20.8856
3.5e+009	76.6685	27.099
4.5e+009	71.4685	32.1744
5.5e+009	65.8642	36.1438
6.5e+009	59.958	38.7688
7.5e+009	54.4088	40.2012
8.5e+009	49.3852	40.7979
9.5e+009	44.8526	40.7728
1.05e+010	40.7957	40.3266
1.15e+010	37.207	39.5792
1.25e+010	34.1006	38.6397
1.35e+010	31.3552	37.5846
1.45e+010	28.9688	36.5016
1.55e+010	26.8578	35.4042
1.65e+010	25.0217	34.3205
1.75e+010	23.397	33.2874
1.85e+010	21.9835	32.2559
1.95e+010	20.729	31.3305
2.05e+010	19.6095	30.411
2.15e+010	18.6281	29.5199
2.25e+010	17.7086	28.6903
2.35e+010	16.9514	27.9143
2.45e+010	16.2885	27.157
2.55e+010	15.621	26.4196
2.65e+010	15.059	25.7676
