frequency	e'	e''
5e+008	86.8533	6.65036
1.5e+009	84.4103	13.5312
2.5e+009	80.7721	20.7898
3.5e+009	76.1464	26.9313
4.5e+009	70.9621	31.9073
5.5e+009	65.4387	35.7789
6.5e+009	59.6692	38.3868
7.5e+009	54.1632	39.8764
8.5e+009	49.1473	40.4796
9.5e+009	44.6385	40.452
1.05e+010	40.6098	40.0038
1.15e+010	37.0283	39.2568
1.25e+010	33.9501	38.317
1.35e+010	31.2282	37.2592
1.45e+010	28.8487	36.1622
1.55e+010	26.7728	35.0868
1.65e+010	24.9537	33.9789
1.75e+010	23.3524	32.9504
1.85e+010	21.9472	31.9449
1.95e+010	20.7393	30.9935
2.05e+010	19.6139	30.085
2.15e+010	18.6368	29.2142
2.25e+010	17.7728	28.4082
2.35e+010	16.9909	27.5931
2.45e+010	16.3361	26.889
2.55e+010	15.72	26.1718
2.65e+010	15.1713	25.4642
