frequency	e'	e''
5e+008	59.8497	11.5986
1.5e+009	57.9714	11.4361
2.5e+009	55.1945	15.1859
3.5e+009	51.7828	18.5772
4.5e+009	48.0749	21.2314
5.5e+009	44.3288	23.1057
6.5e+009	40.6332	24.1752
7.5e+009	37.2891	24.6976
8.5e+009	34.2997	24.7822
9.5e+009	31.6383	24.5375
1.05e+010	29.2655	24.1065
1.15e+010	27.1943	23.5433
1.25e+010	25.404	22.8682
1.35e+010	23.8136	22.177
1.45e+010	22.4657	21.4812
1.55e+010	21.2629	20.7741
1.65e+010	20.2159	20.1218
1.75e+010	19.2979	19.4956
1.85e+010	18.5152	18.846
1.95e+010	17.7907	18.3116
2.05e+010	17.2	17.7718
2.15e+010	16.67	17.2214
2.25e+010	16.1451	16.7191
2.35e+010	15.7808	16.2895
2.45e+010	15.4511	15.7947
2.55e+010	15.0932	15.3481
2.65e+010	14.8414	15.0127
