frequency	e'	e''
5e+008	80.9853	5.31881
1.5e+009	78.7029	12.0915
2.5e+009	75.4283	18.8287
3.5e+009	71.2507	24.5524
4.5e+009	66.5335	29.2297
5.5e+009	61.4317	32.9081
6.5e+009	56.0769	35.3696
7.5e+009	51.0052	36.7629
8.5e+009	46.3872	37.382
9.5e+009	42.2057	37.4304
1.05e+010	38.4746	37.062
1.15e+010	35.1291	36.4116
1.25e+010	32.2649	35.5914
1.35e+010	29.7335	34.6519
1.45e+010	27.5016	33.646
1.55e+010	25.5575	32.7064
1.65e+010	23.8494	31.6912
1.75e+010	22.3392	30.752
1.85e+010	20.9884	29.8556
1.95e+010	19.87	28.9607
2.05e+010	18.7845	28.1252
2.15e+010	17.8436	27.3248
2.25e+010	17.0463	26.6096
2.35e+010	16.2731	25.8079
2.45e+010	15.6229	25.1833
2.55e+010	15.0603	24.5442
2.65e+010	14.5546	23.8289
