frequency	e'	e''
5e+008	86.5309	8.12295
1.5e+009	83.9682	14.105
2.5e+009	80.1369	21.1417
3.5e+009	75.2981	27.0319
4.5e+009	69.9526	31.6374
5.5e+009	64.4622	35.0219
6.5e+009	58.9728	37.1571
7.5e+009	53.9407	38.4314
8.5e+009	49.3488	39.0284
9.5e+009	45.1857	39.0785
1.05e+010	41.4208	38.7856
1.15e+010	38.0542	38.2498
1.25e+010	35.1124	37.4983
1.35e+010	32.4546	36.6601
1.45e+010	30.1128	35.7647
1.55e+010	28.0363	34.8312
1.65e+010	26.1841	33.8991
1.75e+010	24.5535	33.0017
1.85e+010	23.1175	32.0906
1.95e+010	21.8229	31.2659
2.05e+010	20.6577	30.4594
2.15e+010	19.6343	29.6432
2.25e+010	18.6689	28.8865
2.35e+010	17.828	28.1675
2.45e+010	17.1417	27.4733
2.55e+010	16.4202	26.76
2.65e+010	15.8005	26.1271
