frequency	e'	e''
5e+008	2.95375	-0.610324
1.5e+009	2.83705	-0.310135
2.5e+009	2.77421	-0.236806
3.5e+009	2.77542	-0.207752
4.5e+009	2.76444	-0.198712
5.5e+009	2.79189	-0.207744
6.5e+009	2.81001	-0.201823
7.5e+009	2.80857	-0.203894
8.5e+009	2.82991	-0.225612
9.5e+009	2.85659	-0.235476
1.05e+010	2.86415	-0.230181
1.15e+010	2.86162	-0.243613
1.25e+010	2.86104	-0.259673
1.35e+010	2.85807	-0.248226
1.45e+010	2.8497	-0.257424
1.55e+010	2.84053	-0.270503
1.65e+010	2.83924	-0.256438
1.75e+010	2.82269	-0.264524
1.85e+010	2.8163	-0.281217
1.95e+010	2.81381	-0.259091
2.05e+010	2.81648	-0.268406
2.15e+010	2.81156	-0.2813
2.25e+010	2.82069	-0.270808
2.35e+010	2.82849	-0.2707
2.45e+010	2.83719	-0.300771
2.55e+010	2.84549	-0.291296
2.65e+010	2.87307	-0.279894
