frequency	e'	e''
5e+008	86.2972	6.3151
1.5e+009	83.8635	13.2818
2.5e+009	80.3235	20.5135
3.5e+009	75.7986	26.6735
4.5e+009	70.6801	31.7306
5.5e+009	65.0972	35.6962
6.5e+009	59.2174	38.2361
7.5e+009	53.7793	39.606
8.5e+009	48.8494	40.2107
9.5e+009	44.3778	40.2005
1.05e+010	40.3966	39.7689
1.15e+010	36.8422	39.0464
1.25e+010	33.79	38.1381
1.35e+010	31.0859	37.1175
1.45e+010	28.7134	36.0382
1.55e+010	26.6379	35.0023
1.65e+010	24.813	33.913
1.75e+010	23.2061	32.9014
1.85e+010	21.7766	31.9097
1.95e+010	20.566	30.9586
2.05e+010	19.4312	30.0538
2.15e+010	18.4396	29.179
2.25e+010	17.5699	28.3919
2.35e+010	16.7718	27.5569
2.45e+010	16.1	26.8554
2.55e+010	15.4816	26.1454
2.65e+010	14.9469	25.4103
