frequency	e'	e''
5e+008	86.8467	7.88699
1.5e+009	84.2764	14.0654
2.5e+009	80.4484	21.1627
3.5e+009	75.6056	27.1022
4.5e+009	70.2531	31.7508
5.5e+009	64.748	35.1778
6.5e+009	59.2408	37.3532
7.5e+009	54.1835	38.6686
8.5e+009	49.5599	39.3021
9.5e+009	45.3526	39.3835
1.05e+010	41.5401	39.1099
1.15e+010	38.1214	38.5804
1.25e+010	35.1314	37.8276
1.35e+010	32.4263	36.9768
1.45e+010	30.049	36.059
1.55e+010	27.9403	35.1034
1.65e+010	26.0606	34.1496
1.75e+010	24.4124	33.2247
1.85e+010	22.9546	32.2921
1.95e+010	21.6465	31.4415
2.05e+010	20.4757	30.6045
2.15e+010	19.4374	29.7646
2.25e+010	18.4685	28.9825
2.35e+010	17.6313	28.2411
2.45e+010	16.9474	27.5172
2.55e+010	16.2297	26.7876
2.65e+010	15.6202	26.1421
