frequency	e'	e''
5e+008	85.8321	6.07908
1.5e+009	83.4616	13.0898
2.5e+009	79.9873	20.2972
3.5e+009	75.5491	26.4524
4.5e+009	70.4678	31.5428
5.5e+009	64.8522	35.5239
6.5e+009	58.9996	37.9912
7.5e+009	53.6436	39.3651
8.5e+009	48.7517	39.9933
9.5e+009	44.3145	40.0057
1.05e+010	40.3474	39.5997
1.15e+010	36.8317	38.9055
1.25e+010	33.771	38.0303
1.35e+010	31.0611	37.0229
1.45e+010	28.6961	35.9868
1.55e+010	26.5926	34.9308
1.65e+010	24.7726	33.8824
1.75e+010	23.1458	32.8693
1.85e+010	21.7361	31.8615
1.95e+010	20.4844	30.9647
2.05e+010	19.3743	30.0456
2.15e+010	18.3866	29.1722
2.25e+010	17.4599	28.3523
2.35e+010	16.7205	27.5875
2.45e+010	16.0376	26.8179
2.55e+010	15.3661	26.1052
2.65e+010	14.8201	25.4649
