frequency	e'	e''
5e+008	86.8335	6.66547
1.5e+009	84.3644	13.5376
2.5e+009	80.7127	20.7825
3.5e+009	76.073	26.908
4.5e+009	70.8831	31.8549
5.5e+009	65.3781	35.682
6.5e+009	59.6647	38.2752
7.5e+009	54.1909	39.7997
8.5e+009	49.1694	40.4235
9.5e+009	44.6541	40.4004
1.05e+010	40.6339	39.9544
1.15e+010	37.0419	39.2151
1.25e+010	33.9631	38.2703
1.35e+010	31.2419	37.217
1.45e+010	28.8621	36.1037
1.55e+010	26.7956	35.0387
1.65e+010	24.9719	33.921
1.75e+010	23.3811	32.8913
1.85e+010	21.9656	31.8904
1.95e+010	20.7744	30.9141
2.05e+010	19.6476	30.0141
2.15e+010	18.6718	29.1407
2.25e+010	17.8327	28.3521
2.35e+010	17.0248	27.511
2.45e+010	16.3799	26.8265
2.55e+010	15.7839	26.1186
2.65e+010	15.2538	25.3758
