frequency	e'	e''
5e+008	80.765	5.18217
1.5e+009	78.5424	11.8767
2.5e+009	75.3497	18.5237
3.5e+009	71.2637	24.1741
4.5e+009	66.6518	28.776
5.5e+009	61.7339	32.3931
6.5e+009	56.6295	34.9254
7.5e+009	51.6962	36.5373
8.5e+009	47.076	37.3414
9.5e+009	42.8618	37.5186
1.05e+010	39.079	37.2621
1.15e+010	35.6776	36.6884
1.25e+010	32.732	35.9255
1.35e+010	30.1294	35.0195
1.45e+010	27.837	34.0424
1.55e+010	25.8256	33.089
1.65e+010	24.0695	32.0828
1.75e+010	22.518	31.1331
1.85e+010	21.1407	30.2124
1.95e+010	19.9817	29.3243
2.05e+010	18.8873	28.4716
2.15e+010	17.9274	27.6585
2.25e+010	17.0892	26.9206
2.35e+010	16.3261	26.1399
2.45e+010	15.6688	25.4759
2.55e+010	15.0676	24.8181
2.65e+010	14.5492	24.138
