frequency	e'	e''
5e+008	87.2686	6.43769
1.5e+009	84.8253	13.4781
2.5e+009	81.225	20.8011
3.5e+009	76.6374	27.0306
4.5e+009	71.4499	32.128
5.5e+009	65.8245	36.1247
6.5e+009	59.8909	38.7254
7.5e+009	54.3665	40.1283
8.5e+009	49.3624	40.7292
9.5e+009	44.8353	40.714
1.05e+010	40.798	40.2716
1.15e+010	37.2037	39.53
1.25e+010	34.1097	38.6052
1.35e+010	31.3732	37.5557
1.45e+010	28.9818	36.4671
1.55e+010	26.8738	35.4001
1.65e+010	25.0403	34.3058
1.75e+010	23.4081	33.2725
1.85e+010	21.9784	32.2598
1.95e+010	20.7468	31.3192
2.05e+010	19.6128	30.3893
2.15e+010	18.616	29.5099
2.25e+010	17.7207	28.6988
2.35e+010	16.9429	27.8774
2.45e+010	16.2572	27.1433
2.55e+010	15.6206	26.4253
2.65e+010	15.0782	25.7167
