frequency	e'	e''
5e+008	80.7551	5.41296
1.5e+009	78.5006	12.0954
2.5e+009	75.229	18.7999
3.5e+009	71.0696	24.5025
4.5e+009	66.3613	29.1764
5.5e+009	61.2467	32.855
6.5e+009	55.881	35.283
7.5e+009	50.8387	36.644
8.5e+009	46.2409	37.2564
9.5e+009	42.0786	37.2933
1.05e+010	38.3623	36.9242
1.15e+010	35.0448	36.2724
1.25e+010	32.1918	35.4631
1.35e+010	29.6705	34.528
1.45e+010	27.4491	33.54
1.55e+010	25.5041	32.5934
1.65e+010	23.8029	31.5901
1.75e+010	22.2937	30.6572
1.85e+010	20.9576	29.7566
1.95e+010	19.8325	28.8856
2.05e+010	18.7551	28.0503
2.15e+010	17.8197	27.2514
2.25e+010	17.0049	26.5258
2.35e+010	16.2583	25.744
2.45e+010	15.6077	25.1088
2.55e+010	15.0314	24.4687
2.65e+010	14.5165	23.7877
