frequency	e'	e''
5e+008	93.2043	6.8941
1e+009	89.8639	11.8579
1.5e+009	88.3998	17.0733
2e+009	85.8373	21.8718
2.5e+009	83.0099	26.3418
3e+009	79.5544	30.1316
3.5e+009	75.7987	33.3401
4e+009	72.2432	36.1049
4.5e+009	68.345	38.3126
5e+009	64.488	39.8932
5.5e+009	60.9887	41.1614
6e+009	57.3096	41.9665
6.5e+009	53.9183	42.3047
7e+009	50.8572	42.6159
7.5e+009	47.8122	42.5268
8e+009	45.1718	42.1844
8.5e+009	42.79	41.9804
9e+009	40.3048	41.4399
9.5e+009	38.1881	40.7935
1e+010	36.2883	40.3421
1.05e+010	34.3092	39.5423
1.1e+010	32.7261	38.7066
1.15e+010	31.1981	38.1787
1.2e+010	29.6185	37.3636
1.25e+010	28.424	36.4133
1.3e+010	27.2127	35.9283
1.35e+010	25.9627	35.1213
1.4e+010	25.1324	34.3314
1.45e+010	24.1163	33.8214
1.5e+010	22.9682	33.0193
1.55e+010	22.4663	32.2343
1.6e+010	21.7064	31.9347
1.65e+010	20.6431	31.1327
1.7e+010	20.3171	30.4283
1.75e+010	19.7182	30.226
1.8e+010	18.8272	29.4013
1.85e+010	18.6364	28.817
1.9e+010	18.1081	28.6994
1.95e+010	17.3299	27.7605
2e+010	17.2859	27.2714
2.05e+010	16.6699	27.3589
2.1e+010	16.1598	26.4109
2.15e+010	16.2682	26.0805
2.2e+010	15.4353	26.1872
2.25e+010	15.1418	25.1208
2.3e+010	15.4621	25.0137
2.35e+010	14.4889	25.1541
2.4e+010	14.3133	24.0355
2.45e+010	14.8358	24.1204
2.5e+010	13.8166	24.0806
2.55e+010	13.7608	23.0587
2.6e+010	14.3066	23.3097
2.65e+010	13.2152	23.0026
