frequency	e'	e''
5e+008	91.382	6.03052
1e+009	88.4005	9.99157
1.5e+009	87.092	14.3602
2e+009	85.4669	18.518
2.5e+009	83.4355	22.476
3e+009	80.7869	25.9986
3.5e+009	77.9301	29.1508
4e+009	75.178	32.0038
4.5e+009	72.0478	34.453
5e+009	68.8067	36.3803
5.5e+009	65.8291	38.0847
6e+009	62.5985	39.3993
6.5e+009	59.499	40.2472
7e+009	56.6641	41.0694
7.5e+009	53.7456	41.4926
8e+009	51.1411	41.6374
8.5e+009	48.7879	41.8817
9e+009	46.2351	41.7626
9.5e+009	44.0026	41.4998
1e+010	42.0029	41.4038
1.05e+010	39.8507	40.9159
1.1e+010	38.0946	40.3368
1.15e+010	36.4185	40.0716
1.2e+010	34.6356	39.4768
1.25e+010	33.2294	38.6697
1.3e+010	31.8543	38.3642
1.35e+010	30.3989	37.7114
1.4e+010	29.3985	37
1.45e+010	28.2084	36.6042
1.5e+010	26.8441	35.8953
1.55e+010	26.2097	35.1316
1.6e+010	25.3008	34.9047
1.65e+010	24.016	34.1478
1.7e+010	23.5792	33.4446
1.75e+010	22.8605	33.304
1.8e+010	21.7678	32.4705
1.85e+010	21.4857	31.8518
1.9e+010	20.8527	31.7905
1.95e+010	19.8862	30.7779
2e+010	19.7641	30.2543
2.05e+010	19.0178	30.426
2.1e+010	18.3953	29.3808
2.15e+010	18.4426	29.0103
2.2e+010	17.4417	29.192
2.25e+010	17.0747	28.0174
2.3e+010	17.3771	27.8711
2.35e+010	16.2011	28.0554
2.4e+010	15.9715	26.8373
2.45e+010	16.5077	26.9159
2.5e+010	15.3143	26.8946
2.55e+010	15.2248	25.7623
2.6e+010	15.7702	26.0229
2.65e+010	14.5016	25.6743
