frequency	e'	e''
5e+008	93.3093	6.91862
1e+009	89.9692	11.973
1.5e+009	88.4414	17.2609
2e+009	85.8184	22.1146
2.5e+009	82.9353	26.6113
3e+009	79.4084	30.4104
3.5e+009	75.5911	33.6206
4e+009	71.9812	36.3665
4.5e+009	68.027	38.5454
5e+009	64.1294	40.0935
5.5e+009	60.5994	41.322
6e+009	56.8986	42.0904
6.5e+009	53.4937	42.391
7e+009	50.4233	42.6625
7.5e+009	47.3789	42.5356
8e+009	44.7426	42.1598
8.5e+009	42.3639	41.9232
9e+009	39.8943	41.3572
9.5e+009	37.7902	40.6862
1e+010	35.9006	40.2143
1.05e+010	33.9393	39.3927
1.1e+010	32.37	38.5446
1.15e+010	30.8557	38.0003
1.2e+010	29.2923	37.1742
1.25e+010	28.1136	36.218
1.3e+010	26.916	35.7204
1.35e+010	25.6794	34.9088
1.4e+010	24.8629	34.1161
1.45e+010	23.8604	33.5997
1.5e+010	22.7276	32.795
1.55e+010	22.235	32.0104
1.6e+010	21.4858	31.7036
1.65e+010	20.4376	30.9033
1.7e+010	20.1177	30.202
1.75e+010	19.5294	29.9948
1.8e+010	18.651	29.1728
1.85e+010	18.4656	28.5919
1.9e+010	17.9466	28.4721
1.95e+010	17.18	27.5378
2e+010	17.1384	27.0516
2.05e+010	16.5318	27.1327
2.1e+010	16.0299	26.1944
2.15e+010	16.1405	25.8636
2.2e+010	15.3203	25.967
2.25e+010	15.03	24.911
2.3e+010	15.3504	24.8042
2.35e+010	14.3941	24.9379
2.4e+010	14.2172	23.8319
2.45e+010	14.7381	23.916
2.5e+010	13.738	23.8708
2.55e+010	13.6792	22.8665
2.6e+010	14.2219	23.114
2.65e+010	13.1489	22.8017
