frequency	e'	e''
5e+008	92.8474	6.66298
1e+009	89.5845	11.4301
1.5e+009	88.2191	16.4701
2e+009	85.8562	21.1397
2.5e+009	83.1872	25.5111
3e+009	79.9355	29.2668
3.5e+009	76.3719	32.4798
4e+009	72.9873	35.2828
4.5e+009	69.249	37.5655
5e+009	65.5076	39.238
5.5e+009	62.109	40.6221
6e+009	58.5079	41.5387
6.5e+009	55.1558	41.9985
7e+009	52.1329	42.4285
7.5e+009	49.0944	42.4444
8e+009	46.4439	42.2068
8.5e+009	44.0535	42.0931
9e+009	41.5407	41.6369
9.5e+009	39.3892	41.0662
1e+010	37.4538	40.6814
1.05e+010	35.4331	39.9422
1.1e+010	33.8059	39.1533
1.15e+010	32.2356	38.6687
1.2e+010	30.6151	37.8938
1.25e+010	29.3689	36.9675
1.3e+010	28.1152	36.5097
1.35e+010	26.8268	35.7338
1.4e+010	25.9543	34.9539
1.45e+010	24.899	34.4599
1.5e+010	23.7097	33.6733
1.55e+010	23.1759	32.8929
1.6e+010	22.3844	32.5936
1.65e+010	21.2786	31.8
1.7e+010	20.9257	31.0993
1.75e+010	20.3032	30.8986
1.8e+010	19.3751	30.0715
1.85e+010	19.1607	29.4845
1.9e+010	18.6155	29.3666
1.95e+010	17.8031	28.4126
2e+010	17.7359	27.9173
2.05e+010	17.0963	28.0144
2.1e+010	16.5716	27.0521
2.15e+010	16.6587	26.7103
2.2e+010	15.7937	26.8256
2.25e+010	15.4954	25.7475
2.3e+010	15.8004	25.6281
2.35e+010	14.796	25.7639
2.4e+010	14.6111	24.6424
2.45e+010	15.1268	24.7234
2.5e+010	14.0889	24.6731
2.55e+010	14.0265	23.6469
2.6e+010	14.5662	23.8923
2.65e+010	13.4513	23.5651
