frequency	e'	e''
5e+008	90.3607	5.69966
1e+009	87.5419	9.65169
1.5e+009	86.6333	13.9593
2e+009	84.8605	18.004
2.5e+009	82.9049	21.901
3e+009	80.4131	25.347
3.5e+009	77.6533	28.4246
4e+009	75.0342	31.2505
4.5e+009	72.0123	33.6861
5e+009	68.885	35.6356
5.5e+009	66.0287	37.3631
6e+009	62.8855	38.7088
6.5e+009	59.8729	39.6169
7e+009	57.1168	40.5037
7.5e+009	54.261	41.0054
8e+009	51.7018	41.2056
8.5e+009	49.3759	41.5214
9e+009	46.8424	41.4975
9.5e+009	44.6335	41.2817
1e+010	42.6371	41.245
1.05e+010	40.4716	40.8281
1.1e+010	38.7101	40.2927
1.15e+010	37.023	40.0768
1.2e+010	35.1939	39.5345
1.25e+010	33.7762	38.7667
1.3e+010	32.4085	38.5209
1.35e+010	30.8972	37.8692
1.4e+010	29.8646	37.188
1.45e+010	28.6724	36.8572
1.5e+010	27.2705	36.1536
1.55e+010	26.5812	35.3852
1.6e+010	25.6719	35.2468
1.65e+010	24.3686	34.5095
1.7e+010	23.9002	33.7571
1.75e+010	23.1395	33.6808
1.8e+010	22.0207	32.8895
1.85e+010	21.7418	32.2291
1.9e+010	21.0545	32.2287
1.95e+010	20.0452	31.2808
2e+010	19.9806	30.7217
2.05e+010	19.2172	30.9077
2.1e+010	18.4929	29.8894
2.15e+010	18.6083	29.5211
2.2e+010	17.6093	29.7393
2.25e+010	17.1313	28.511
2.3e+010	17.4941	28.4083
2.35e+010	16.3389	28.6978
2.4e+010	16.0401	27.3402
2.45e+010	16.628	27.4285
2.5e+010	15.3633	27.5211
2.55e+010	15.2374	26.2844
2.6e+010	15.85	26.5872
2.65e+010	14.5168	26.3567
