frequency	e'	e''
5e+008	85.6433	5.38299
1e+009	82.9511	9.12083
1.5e+009	82.1764	13.3054
2e+009	80.5196	17.1778
2.5e+009	78.6352	21.0678
3e+009	76.2495	24.4119
3.5e+009	73.5058	27.4304
4e+009	70.9385	30.1767
4.5e+009	67.9432	32.5362
5e+009	64.8552	34.4074
5.5e+009	62.0297	36.0515
6e+009	58.93	37.3044
6.5e+009	55.9653	38.1298
7e+009	53.2529	38.9157
7.5e+009	50.4585	39.3216
8e+009	47.978	39.4472
8.5e+009	45.7117	39.6792
9e+009	43.2693	39.5785
9.5e+009	41.1496	39.3123
1e+010	39.2276	39.2119
1.05e+010	37.1597	38.7531
1.1e+010	35.475	38.2009
1.15e+010	33.8484	37.9326
1.2e+010	32.1096	37.357
1.25e+010	30.7623	36.5961
1.3e+010	29.4361	36.2947
1.35e+010	28.0042	35.6169
1.4e+010	27.013	34.9304
1.45e+010	25.8703	34.5406
1.5e+010	24.5534	33.8022
1.55e+010	23.9003	33.0341
1.6e+010	23.038	32.8097
1.65e+010	21.8447	32.0329
1.7e+010	21.4171	31.2886
1.75e+010	20.7234	31.1271
1.8e+010	19.7313	30.3151
1.85e+010	19.4919	29.6788
1.9e+010	18.8853	29.5992
1.95e+010	18.0147	28.6812
2e+010	17.9658	28.1554
2.05e+010	17.2907	28.2629
2.1e+010	16.6698	27.3099
2.15e+010	16.7809	26.9694
2.2e+010	15.8941	27.1048
2.25e+010	15.4918	25.9808
2.3e+010	15.8104	25.8828
2.35e+010	14.7929	26.0754
2.4e+010	14.5382	24.8537
2.45e+010	15.0595	24.9294
2.5e+010	13.9492	24.941
2.55e+010	13.8383	23.836
2.6e+010	14.3879	24.0947
2.65e+010	13.219	23.8194
