frequency	e'	e''
5e+008	90.3589	5.68131
1e+009	87.5565	9.64181
1.5e+009	86.6443	13.9697
2e+009	84.8707	18.0131
2.5e+009	82.9061	21.9275
3e+009	80.4109	25.3726
3.5e+009	77.6433	28.4531
4e+009	75.0094	31.2802
4.5e+009	71.9803	33.7122
5e+009	68.8483	35.6547
5.5e+009	65.9852	37.3784
6e+009	62.8429	38.7193
6.5e+009	59.8242	39.6166
7e+009	57.0707	40.4944
7.5e+009	54.2151	40.9913
8e+009	51.659	41.1841
8.5e+009	49.3329	41.4962
9e+009	46.8065	41.4649
9.5e+009	44.6027	41.249
1e+010	42.6098	41.2063
1.05e+010	40.4499	40.7909
1.1e+010	38.6926	40.2557
1.15e+010	37.0052	40.0361
1.2e+010	35.182	39.493
1.25e+010	33.7691	38.7278
1.3e+010	32.4031	38.4791
1.35e+010	30.8979	37.8278
1.4e+010	29.8647	37.147
1.45e+010	28.6768	36.8177
1.5e+010	27.2807	36.1136
1.55e+010	26.591	35.3463
1.6e+010	25.684	35.2082
1.65e+010	24.3883	34.474
1.7e+010	23.9165	33.7229
1.75e+010	23.1594	33.6462
1.8e+010	22.0465	32.8599
1.85e+010	21.7645	32.2022
1.9e+010	21.0783	32.1996
1.95e+010	20.0735	31.2597
2e+010	20.0055	30.7026
2.05e+010	19.2454	30.8852
2.1e+010	18.5207	29.8718
2.15e+010	18.6318	29.5065
2.2e+010	17.6377	29.7222
2.25e+010	17.1597	28.4975
2.3e+010	17.5156	28.3956
2.35e+010	16.3696	28.6817
2.4e+010	16.0691	27.3304
2.45e+010	16.6468	27.4164
2.5e+010	15.3945	27.5035
2.55e+010	15.2655	26.2794
2.6e+010	15.8666	26.5767
2.65e+010	14.55	26.3419
