frequency	e'	e''
5e+008	90.3819	5.70208
1e+009	87.5831	9.64349
1.5e+009	86.6957	13.9227
2e+009	84.912	17.961
2.5e+009	83.0195	21.8432
3e+009	80.5485	25.2864
3.5e+009	77.8079	28.4011
4e+009	75.1844	31.2575
4.5e+009	72.1304	33.7078
5e+009	68.9834	35.6488
5.5e+009	66.1168	37.3633
6e+009	62.9748	38.698
6.5e+009	59.9642	39.5919
7e+009	57.2165	40.4729
7.5e+009	54.3646	40.9759
8e+009	51.8077	41.1664
8.5e+009	49.4809	41.4856
9e+009	46.9497	41.4618
9.5e+009	44.7441	41.2355
1e+010	42.7553	41.1979
1.05e+010	40.5869	40.7797
1.1e+010	38.8317	40.2328
1.15e+010	37.152	40.021
1.2e+010	35.3205	39.475
1.25e+010	33.9143	38.7014
1.3e+010	32.5564	38.4609
1.35e+010	31.0428	37.8036
1.4e+010	30.0194	37.1184
1.45e+010	28.8344	36.7967
1.5e+010	27.4307	36.0864
1.55e+010	26.7516	35.3147
1.6e+010	25.8505	35.1933
1.65e+010	24.5434	34.4511
1.7e+010	24.0845	33.6929
1.75e+010	23.3275	33.6342
1.8e+010	22.2062	32.8389
1.85e+010	21.9418	32.172
1.9e+010	21.255	32.1923
1.95e+010	20.2416	31.2457
2e+010	20.1956	30.6805
2.05e+010	19.4317	30.8866
2.1e+010	18.6988	29.8623
2.15e+010	18.8382	29.4977
2.2e+010	17.8345	29.7394
2.25e+010	17.3451	28.4921
2.3e+010	17.7335	28.402
2.35e+010	16.5719	28.7192
2.4e+010	16.2669	27.3267
2.45e+010	16.8782	27.4295
2.5e+010	15.5937	27.5524
2.55e+010	15.4671	26.2861
2.6e+010	16.1072	26.6103
2.65e+010	14.75	26.4028
