frequency	e'	e''
5e+008	90.8635	5.83384
1e+009	88.0382	9.58766
1.5e+009	86.7484	13.7525
2e+009	85.2203	17.7535
2.5e+009	83.3883	21.5953
3e+009	80.9438	25.0347
3.5e+009	78.2567	28.1346
4e+009	75.6818	30.9776
4.5e+009	72.7439	33.4449
5e+009	69.6606	35.422
5.5e+009	66.8075	37.1968
6e+009	63.7071	38.6108
6.5e+009	60.7185	39.5644
7e+009	57.9615	40.4853
7.5e+009	55.0897	41.0203
8e+009	52.5284	41.2835
8.5e+009	50.2104	41.6326
9e+009	47.6659	41.6141
9.5e+009	45.4203	41.452
1e+010	43.4225	41.4489
1.05e+010	41.249	41.05
1.1e+010	39.4641	40.5398
1.15e+010	37.7624	40.3472
1.2e+010	35.946	39.821
1.25e+010	34.4952	39.0608
1.3e+010	33.0865	38.8078
1.35e+010	31.5906	38.2047
1.4e+010	30.5509	37.5234
1.45e+010	29.3208	37.1678
1.5e+010	27.914	36.4919
1.55e+010	27.2432	35.7414
1.6e+010	26.2972	35.5381
1.65e+010	24.9644	34.8059
1.7e+010	24.4983	34.1083
1.75e+010	23.7499	33.9857
1.8e+010	22.6092	33.1616
1.85e+010	22.2999	32.5383
1.9e+010	21.643	32.4938
1.95e+010	20.6263	31.4725
2e+010	20.4799	30.9436
2.05e+010	19.7096	31.1387
2.1e+010	19.0526	30.0766
2.15e+010	19.0794	29.6965
2.2e+010	18.041	29.9014
2.25e+010	17.6509	28.7059
2.3e+010	17.9439	28.5454
2.35e+010	16.7221	28.7492
2.4e+010	16.4744	27.513
2.45e+010	17.0098	27.5836
2.5e+010	15.7727	27.5664
2.55e+010	15.6712	26.4204
2.6e+010	16.2155	26.6746
2.65e+010	14.9017	26.3239
