frequency	e'	e''
5e+008	91.6187	6.07867
1e+009	88.5549	10.1727
1.5e+009	87.3367	14.633
2e+009	85.6289	18.8581
2.5e+009	83.4582	22.8747
3e+009	80.754	26.4516
3.5e+009	77.8296	29.6218
4e+009	74.9693	32.4713
4.5e+009	71.7521	34.9136
5e+009	68.4596	36.8209
5.5e+009	65.4111	38.4869
6e+009	62.1204	39.7578
6.5e+009	58.9796	40.5608
7e+009	56.116	41.3353
7.5e+009	53.171	41.7053
8e+009	50.5522	41.8024
8.5e+009	48.1841	41.9956
9e+009	45.629	41.831
9.5e+009	43.3991	41.5288
1e+010	41.4036	41.3846
1.05e+010	39.2617	40.8626
1.1e+010	37.5177	40.2572
1.15e+010	35.851	39.9524
1.2e+010	34.0862	39.3311
1.25e+010	32.6974	38.5119
1.3e+010	31.3341	38.1734
1.35e+010	29.9011	37.5058
1.4e+010	28.915	36.7865
1.45e+010	27.7417	36.3707
1.5e+010	26.4006	35.6485
1.55e+010	25.7754	34.8869
1.6e+010	24.8799	34.6422
1.65e+010	23.6263	33.8816
1.7e+010	23.1932	33.1793
1.75e+010	22.4861	33.0247
1.8e+010	21.4194	32.1959
1.85e+010	21.1415	31.5832
1.9e+010	20.522	31.5072
1.95e+010	19.578	30.5112
2e+010	19.4594	29.9907
2.05e+010	18.7336	30.1426
2.1e+010	18.1256	29.1203
2.15e+010	18.1722	28.7512
2.2e+010	17.1968	28.914
2.25e+010	16.8372	27.7651
2.3e+010	17.1344	27.6209
2.35e+010	15.997	27.7926
2.4e+010	15.7697	26.5987
2.45e+010	16.2912	26.6712
2.5e+010	15.1312	26.6369
2.55e+010	15.0503	25.5381
2.6e+010	15.5799	25.787
2.65e+010	14.3496	25.4399
