frequency	e'	e''
5e+008	85.6011	5.37726
1e+009	82.9076	9.11971
1.5e+009	82.1375	13.3087
2e+009	80.4849	17.1784
2.5e+009	78.6004	21.0829
3e+009	76.2106	24.4215
3.5e+009	73.4668	27.4423
4e+009	70.8971	30.1936
4.5e+009	67.8971	32.5555
5e+009	64.8049	34.4253
5.5e+009	61.9809	36.07
6e+009	58.8741	37.3249
6.5e+009	55.9098	38.1489
7e+009	53.1907	38.9348
7.5e+009	50.3943	39.34
8e+009	47.9096	39.4637
8.5e+009	45.6424	39.6942
9e+009	43.1984	39.5888
9.5e+009	41.0766	39.3242
1e+010	39.1528	39.2235
1.05e+010	37.0839	38.7613
1.1e+010	35.3996	38.2059
1.15e+010	33.7732	37.9381
1.2e+010	32.031	37.3591
1.25e+010	30.6832	36.5984
1.3e+010	29.3551	36.2941
1.35e+010	27.922	35.6155
1.4e+010	26.9301	34.9267
1.45e+010	25.7857	34.5352
1.5e+010	24.4679	33.7902
1.55e+010	23.815	33.0209
1.6e+010	22.95	32.7951
1.65e+010	21.7574	32.0133
1.7e+010	21.3318	31.2655
1.75e+010	20.6365	31.101
1.8e+010	19.6453	30.2857
1.85e+010	19.409	29.6478
1.9e+010	18.802	29.5665
1.95e+010	17.934	28.6462
2e+010	17.8876	28.1197
2.05e+010	17.2153	28.2246
2.1e+010	16.5951	27.2699
2.15e+010	16.7083	26.9291
2.2e+010	15.8202	27.0626
2.25e+010	15.4218	25.9384
2.3e+010	15.7414	25.841
2.35e+010	14.7249	26.0311
2.4e+010	14.4708	24.8088
2.45e+010	14.9915	24.8862
2.5e+010	13.8839	24.895
2.55e+010	13.7755	23.7892
2.6e+010	14.3242	24.0477
2.65e+010	13.1538	23.7773
