frequency	e'	e''
5e+008	89.2007	5.30061
1e+009	86.7891	8.47806
1.5e+009	85.7707	12.1026
2e+009	84.4868	15.6307
2.5e+009	83.0499	19.0906
3e+009	81.1225	22.2584
3.5e+009	78.9673	25.1753
4e+009	76.9114	27.9248
4.5e+009	74.4664	30.389
5e+009	71.837	32.4454
5.5e+009	69.4267	34.3729
6e+009	66.725	36.0049
6.5e+009	64.0585	37.2081
7e+009	61.5914	38.4028
7.5e+009	58.9456	39.2367
8e+009	56.5308	39.793
8.5e+009	54.3553	40.45
9e+009	51.8932	40.7525
9.5e+009	49.6965	40.8657
1e+010	47.7341	41.1478
1.05e+010	45.5295	41.0213
1.1e+010	43.7071	40.7348
1.15e+010	41.9804	40.7864
1.2e+010	40.067	40.4833
1.25e+010	38.5175	39.8818
1.3e+010	37.0533	39.8354
1.35e+010	35.4291	39.3852
1.4e+010	34.2916	38.8099
1.45e+010	32.9761	38.6227
1.5e+010	31.4171	38.0626
1.55e+010	30.6507	37.3475
1.6e+010	29.6162	37.295
1.65e+010	28.1216	36.6512
1.7e+010	27.5786	35.9443
1.75e+010	26.7394	35.9487
1.8e+010	25.4311	35.1671
1.85e+010	25.0669	34.5107
1.9e+010	24.3143	34.5826
1.95e+010	23.1228	33.5656
2e+010	22.9598	32.9994
2.05e+010	22.0866	33.3145
2.1e+010	21.2733	32.1952
2.15e+010	21.3079	31.7979
2.2e+010	20.1336	32.1262
2.25e+010	19.611	30.8122
2.3e+010	19.9424	30.651
2.35e+010	18.5572	30.997
2.4e+010	18.2163	29.5899
2.45e+010	18.808	29.6686
2.5e+010	17.3673	29.779
2.55e+010	17.2149	28.4602
2.6e+010	17.8142	28.7634
2.65e+010	16.2903	28.4891
