frequency	e'	e''
5e+008	54.6159	3.27845
1e+009	52.3497	5.07306
1.5e+009	52.1023	7.24898
2e+009	51.1418	9.26439
2.5e+009	50.1675	11.229
3e+009	48.8483	12.9347
3.5e+009	47.3904	14.5153
4e+009	46.1051	15.972
4.5e+009	44.4628	17.1842
5e+009	42.829	18.1672
5.5e+009	41.4185	19.0611
6e+009	39.7547	19.7203
6.5e+009	38.2155	20.157
7e+009	36.833	20.6075
7.5e+009	35.3595	20.835
8e+009	34.1106	20.9588
8.5e+009	32.9681	21.1494
9e+009	31.6607	21.1336
9.5e+009	30.5763	21.076
1e+010	29.5962	21.1026
1.05e+010	28.4813	20.9066
1.1e+010	27.5913	20.6878
1.15e+010	26.7351	20.6186
1.2e+010	25.7833	20.3717
1.25e+010	25.0774	20.0581
1.3e+010	24.3786	19.9752
1.35e+010	23.5805	19.6788
1.4e+010	23.0574	19.3966
1.45e+010	22.4453	19.2769
1.5e+010	21.6707	18.9529
1.55e+010	21.3285	18.6172
1.6e+010	20.8799	18.6071
1.65e+010	20.1356	18.2613
1.7e+010	19.8918	17.9286
1.75e+010	19.5395	17.9393
1.8e+010	18.8919	17.5585
1.85e+010	18.7328	17.2858
1.9e+010	18.4237	17.3241
1.95e+010	17.8141	16.8604
2e+010	17.778	16.6095
2.05e+010	17.4355	16.7792
2.1e+010	16.9639	16.2587
2.15e+010	17.0634	16.0973
2.2e+010	16.5841	16.3103
2.25e+010	16.218	15.6504
2.3e+010	16.4837	15.6215
2.35e+010	15.9238	15.8848
2.4e+010	15.6051	15.146
2.45e+010	16.0498	15.2135
2.5e+010	15.3945	15.3581
2.55e+010	15.1739	14.6688
2.6e+010	15.6957	14.8516
2.65e+010	14.9101	14.8264
