frequency	e'	e''
5e+008	92.4233	6.45547
1e+009	89.2184	10.9652
1.5e+009	87.968	15.7914
2e+009	85.8372	20.2931
2.5e+009	83.3459	24.5454
3e+009	80.3279	28.251
3.5e+009	76.9918	31.4486
4e+009	73.7967	34.2884
4.5e+009	70.2584	36.6462
5e+009	66.6672	38.4112
5.5e+009	63.3955	39.9139
6e+009	59.8959	40.9666
6.5e+009	56.6045	41.5592
7e+009	53.6368	42.1257
7.5e+009	50.6212	42.2661
8e+009	47.9647	42.1518
8.5e+009	45.5777	42.1542
9e+009	43.0408	41.7969
9.5e+009	40.8492	41.3266
1e+010	38.8852	41.0254
1.05e+010	36.8131	40.3567
1.1e+010	35.1395	39.6359
1.15e+010	33.5247	39.2083
1.2e+010	31.8494	38.4869
1.25e+010	30.5499	37.5943
1.3e+010	29.2485	37.1737
1.35e+010	27.9084	36.436
1.4e+010	26.9928	35.6737
1.45e+010	25.8904	35.2014
1.5e+010	24.6483	34.4382
1.55e+010	24.0794	33.6616
1.6e+010	23.246	33.3776
1.65e+010	22.0909	32.5935
1.7e+010	21.7054	31.8924
1.75e+010	21.0529	31.7032
1.8e+010	20.0785	30.8742
1.85e+010	19.8364	30.2801
1.9e+010	19.266	30.1726
1.95e+010	18.4105	29.1989
2e+010	18.3184	28.6995
2.05e+010	17.6501	28.8112
2.1e+010	17.1004	27.8285
2.15e+010	17.1667	27.4778
2.2e+010	16.2642	27.6049
2.25e+010	15.9492	26.5076
2.3e+010	16.2476	26.3773
2.35e+010	15.1938	26.5179
2.4e+010	15.0012	25.3786
2.45e+010	15.5151	25.4551
2.5e+010	14.4389	25.4012
2.55e+010	14.3722	24.3582
2.6e+010	14.9019	24.6052
2.65e+010	13.7497	24.2582
