frequency	e'	e''
5e+008	93.1885	6.86077
1e+009	89.8635	11.8367
1.5e+009	88.3877	17.0487
2e+009	85.8323	21.8439
2.5e+009	83.0169	26.3083
3e+009	79.5679	30.0964
3.5e+009	75.8216	33.3067
4e+009	72.2745	36.0728
4.5e+009	68.3843	38.2827
5e+009	64.5264	39.8663
5.5e+009	61.035	41.1402
6e+009	57.356	41.9507
6.5e+009	53.9632	42.2975
7e+009	50.9085	42.6111
7.5e+009	47.8607	42.5236
8e+009	45.2201	42.1868
8.5e+009	42.8376	41.9856
9e+009	40.351	41.4501
9.5e+009	38.2331	40.8022
1e+010	36.3316	40.3578
1.05e+010	34.3513	39.5581
1.1e+010	32.7675	38.7229
1.15e+010	31.2361	38.2006
1.2e+010	29.6545	37.3841
1.25e+010	28.4592	36.4365
1.3e+010	27.2479	35.9514
1.35e+010	25.9949	35.1457
1.4e+010	25.1624	34.3548
1.45e+010	24.146	33.8462
1.5e+010	22.9962	33.0453
1.55e+010	22.4913	32.2603
1.6e+010	21.732	31.9604
1.65e+010	20.6676	31.1586
1.7e+010	20.3406	30.4534
1.75e+010	19.7395	30.2517
1.8e+010	18.8458	29.4275
1.85e+010	18.6561	28.8426
1.9e+010	18.1279	28.7257
1.95e+010	17.3459	27.7843
2e+010	17.3025	27.2967
2.05e+010	16.6857	27.383
2.1e+010	16.1746	26.4359
2.15e+010	16.2823	26.1045
2.2e+010	15.4489	26.2133
2.25e+010	15.1524	25.1439
2.3e+010	15.4744	25.0384
2.35e+010	14.5016	25.1773
2.4e+010	14.323	24.0558
2.45e+010	14.8466	24.1431
2.5e+010	13.8294	24.0991
2.55e+010	13.7701	23.0816
2.6e+010	14.3185	23.3339
2.65e+010	13.2249	23.0219
