frequency	e'	e''
5e+008	92.9133	6.69649
1e+009	89.6343	11.5196
1.5e+009	88.2581	16.5985
2e+009	85.8525	21.2924
2.5e+009	83.1449	25.6827
3e+009	79.8547	29.4495
3.5e+009	76.2556	32.6646
4e+009	72.8299	35.4599
4.5e+009	69.0602	37.7248
5e+009	65.2927	39.3802
5.5e+009	61.8734	40.7363
6e+009	58.2545	41.6343
6.5e+009	54.8916	42.071
7e+009	51.8627	42.4727
7.5e+009	48.8189	42.4667
8e+009	46.1709	42.208
8.5e+009	43.7831	42.0715
9e+009	41.2755	41.5992
9.5e+009	39.1312	41.0129
1e+010	37.2013	40.6117
1.05e+010	35.1915	39.8615
1.1e+010	33.5739	39.0615
1.15e+010	32.0127	38.5695
1.2e+010	30.3994	37.7837
1.25e+010	29.165	36.8536
1.3e+010	27.9203	36.3876
1.35e+010	26.6407	35.6047
1.4e+010	25.7737	34.8233
1.45e+010	24.7288	34.3259
1.5e+010	23.5485	33.5349
1.55e+010	23.0209	32.7547
1.6e+010	22.2351	32.455
1.65e+010	21.1393	31.6591
1.7e+010	20.7929	30.9563
1.75e+010	20.175	30.755
1.8e+010	19.2546	29.9296
1.85e+010	19.046	29.342
1.9e+010	18.5059	29.2247
1.95e+010	17.7	28.273
2e+010	17.6364	27.7788
2.05e+010	17.0025	27.8744
2.1e+010	16.4819	26.9157
2.15e+010	16.573	26.576
2.2e+010	15.7149	26.6893
2.25e+010	15.4176	25.6147
2.3e+010	15.7266	25.496
2.35e+010	14.7271	25.6352
2.4e+010	14.5448	24.513
2.45e+010	15.063	24.595
2.5e+010	14.0296	24.5439
2.55e+010	13.9661	23.5206
2.6e+010	14.5074	23.7683
2.65e+010	13.3997	23.4448
