frequency	e'	e''
5e+008	90.3252	5.71632
1e+009	87.5327	9.63564
1.5e+009	86.6454	13.9154
2e+009	84.8691	17.9551
2.5e+009	82.9766	21.8353
3e+009	80.5051	25.2726
3.5e+009	77.7688	28.3961
4e+009	75.14	31.2534
4.5e+009	72.0844	33.7024
5e+009	68.9373	35.6378
5.5e+009	66.0715	37.3528
6e+009	62.9272	38.6836
6.5e+009	59.916	39.5778
7e+009	57.1661	40.4554
7.5e+009	54.3161	40.9575
8e+009	51.7594	41.1479
8.5e+009	49.436	41.464
9e+009	46.9057	41.435
9.5e+009	44.703	41.2073
1e+010	42.7109	41.1704
1.05e+010	40.5475	40.7481
1.1e+010	38.7904	40.2029
1.15e+010	37.1135	39.9884
1.2e+010	35.2842	39.4393
1.25e+010	33.8802	38.6671
1.3e+010	32.5242	38.4262
1.35e+010	31.01	37.7674
1.4e+010	29.9878	37.0839
1.45e+010	28.8043	36.7592
1.5e+010	27.4044	36.0487
1.55e+010	26.7246	35.2787
1.6e+010	25.8258	35.1535
1.65e+010	24.5216	34.4131
1.7e+010	24.0627	33.654
1.75e+010	23.306	33.5955
1.8e+010	22.1865	32.8011
1.85e+010	21.9231	32.1342
1.9e+010	21.2382	32.1532
1.95e+010	20.2271	31.2093
2e+010	20.1808	30.6448
2.05e+010	19.4173	30.8465
2.1e+010	18.6878	29.826
2.15e+010	18.8248	29.4613
2.2e+010	17.8246	29.7017
2.25e+010	17.3364	28.4551
2.3e+010	17.723	28.3653
2.35e+010	16.5647	28.6826
2.4e+010	16.2587	27.2928
2.45e+010	16.8695	27.3933
2.5e+010	15.5879	27.5162
2.55e+010	15.4628	26.2507
2.6e+010	16.1005	26.576
2.65e+010	14.7444	26.3684
