frequency	e'	e''
5e+008	93.3256	6.924
1e+009	89.9681	11.9911
1.5e+009	88.4506	17.2827
2e+009	85.8119	22.1381
2.5e+009	82.933	26.6421
3e+009	79.391	30.4392
3.5e+009	75.5686	33.6496
4e+009	71.9546	36.3933
4.5e+009	67.9947	38.573
5e+009	64.0941	40.1176
5.5e+009	60.561	41.3433
6e+009	56.853	42.1031
6.5e+009	53.449	42.399
7e+009	50.3791	42.6661
7.5e+009	47.3341	42.5363
8e+009	44.6968	42.1557
8.5e+009	42.3184	41.9164
9e+009	39.8493	41.3501
9.5e+009	37.7474	40.6754
1e+010	35.8627	40.1997
1.05e+010	33.8993	39.3789
1.1e+010	32.334	38.5273
1.15e+010	30.8176	37.9839
1.2e+010	29.257	37.1547
1.25e+010	28.0808	36.1991
1.3e+010	26.884	35.6988
1.35e+010	25.6514	34.8868
1.4e+010	24.8352	34.0948
1.45e+010	23.8334	33.5753
1.5e+010	22.7027	32.7713
1.55e+010	22.2101	31.9857
1.6e+010	21.465	31.681
1.65e+010	20.4167	30.8792
1.7e+010	20.0973	30.1764
1.75e+010	19.5093	29.9713
1.8e+010	18.633	29.1504
1.85e+010	18.4482	28.5682
1.9e+010	17.9293	28.4479
1.95e+010	17.1633	27.5153
2e+010	17.1249	27.0279
2.05e+010	16.518	27.109
2.1e+010	16.0164	26.1722
2.15e+010	16.1264	25.8405
2.2e+010	15.3072	25.9453
2.25e+010	15.0186	24.8881
2.3e+010	15.3392	24.7822
2.35e+010	14.3839	24.9152
2.4e+010	14.2067	23.8105
2.45e+010	14.7295	23.8946
2.5e+010	13.7277	23.8521
2.55e+010	13.6695	22.8451
2.6e+010	14.2142	23.0917
2.65e+010	13.1384	22.7835
