frequency	e'	e''
5e+008	91.0023	5.85724
1e+009	88.1376	9.69454
1.5e+009	86.8437	13.9242
2e+009	85.2826	17.9646
2.5e+009	83.4036	21.843
3e+009	80.8978	25.3064
3.5e+009	78.1528	28.4246
4e+009	75.5301	31.2725
4.5e+009	72.5396	33.7373
5e+009	69.4093	35.6958
5.5e+009	66.5161	37.4557
6e+009	63.3832	38.8429
6.5e+009	60.3631	39.7617
7e+009	57.5792	40.654
7.5e+009	54.6936	41.1612
8e+009	52.1229	41.3893
8.5e+009	49.7898	41.7066
9e+009	47.2422	41.6583
9.5e+009	45.0012	41.4685
1e+010	43.0038	41.4387
1.05e+010	40.8347	41.0089
1.1e+010	39.0564	40.4808
1.15e+010	37.3633	40.265
1.2e+010	35.5563	39.7189
1.25e+010	34.1195	38.9465
1.3e+010	32.7171	38.6753
1.35e+010	31.2366	38.0592
1.4e+010	30.2074	37.3672
1.45e+010	28.9879	36.9987
1.5e+010	27.5952	36.3139
1.55e+010	26.9344	35.5594
1.6e+010	25.9986	35.3468
1.65e+010	24.6815	34.609
1.7e+010	24.2237	33.9084
1.75e+010	23.4832	33.7788
1.8e+010	22.36	32.9522
1.85e+010	22.0554	32.3312
1.9e+010	21.4052	32.2778
1.95e+010	20.4047	31.2622
2e+010	20.2656	30.7363
2.05e+010	19.5035	30.9188
2.1e+010	18.8556	29.8642
2.15e+010	18.8862	29.4871
2.2e+010	17.8637	29.6815
2.25e+010	17.4782	28.4935
2.3e+010	17.7722	28.3382
2.35e+010	16.5684	28.5337
2.4e+010	16.3264	27.3046
2.45e+010	16.8568	27.3753
2.5e+010	15.6349	27.356
2.55e+010	15.539	26.216
2.6e+010	16.0762	26.4705
2.65e+010	14.7812	26.1185
