frequency	e'	e''
5e+008	90.589	5.71886
1e+009	87.8273	9.37948
1.5e+009	86.595	13.448
2e+009	85.1072	17.37
2.5e+009	83.3661	21.1496
3e+009	81.0137	24.5427
3.5e+009	78.4124	27.6164
4e+009	75.9284	30.4525
4.5e+009	73.0835	32.935
5e+009	70.083	34.9305
5.5e+009	67.3035	36.7402
6e+009	64.2593	38.196
6.5e+009	61.3266	39.2004
7e+009	58.6148	40.175
7.5e+009	55.7751	40.7603
8e+009	53.2299	41.0777
8.5e+009	50.9327	41.485
9e+009	48.4004	41.5209
9.5e+009	46.1541	41.4057
1e+010	44.155	41.4512
1.05e+010	41.973	41.0957
1.1e+010	40.178	40.6249
1.15e+010	38.4648	40.4685
1.2e+010	36.6298	39.9794
1.25e+010	35.1583	39.2449
1.3e+010	33.7353	39.0208
1.35e+010	32.2209	38.4464
1.4e+010	31.1597	37.7805
1.45e+010	29.9132	37.4469
1.5e+010	28.4795	36.793
1.55e+010	27.7943	36.0461
1.6e+010	26.8282	35.858
1.65e+010	25.4668	35.1431
1.7e+010	24.989	34.4468
1.75e+010	24.2304	34.3416
1.8e+010	23.0576	33.5189
1.85e+010	22.734	32.8939
1.9e+010	22.0702	32.8648
1.95e+010	21.0246	31.8358
2e+010	20.8647	31.3032
2.05e+010	20.0793	31.5189
2.1e+010	19.4061	30.4424
2.15e+010	19.4265	30.0581
2.2e+010	18.362	30.2798
2.25e+010	17.9599	29.0736
2.3e+010	18.2547	28.907
2.35e+010	17.0013	29.1251
2.4e+010	16.7446	27.8778
2.45e+010	17.2859	27.9435
2.5e+010	16.0266	27.9418
2.55e+010	15.9146	26.774
2.6e+010	16.463	27.0316
2.65e+010	15.125	26.6831
