frequency	e'	e''
5e+008	62.9771	3.8483
1e+009	60.5621	6.14669
1.5e+009	60.1525	8.82273
2e+009	58.9872	11.3198
2.5e+009	57.7818	13.728
3e+009	56.1707	15.8412
3.5e+009	54.3875	17.7767
4e+009	52.7627	19.5536
4.5e+009	50.7623	21.0358
5e+009	48.7462	22.2208
5.5e+009	46.9732	23.2761
6e+009	44.9453	24.0582
6.5e+009	43.0526	24.5614
7e+009	41.347	25.0674
7.5e+009	39.5561	25.3147
8e+009	38.0122	25.4188
8.5e+009	36.6082	25.6011
9e+009	35.0372	25.5477
9.5e+009	33.7116	25.4261
1e+010	32.5209	25.4129
1.05e+010	31.1901	25.1421
1.1e+010	30.1219	24.833
1.15e+010	29.1004	24.7115
1.2e+010	27.9764	24.3802
1.25e+010	27.1284	23.9542
1.3e+010	26.3018	23.8223
1.35e+010	25.3705	23.4363
1.4e+010	24.749	23.0601
1.45e+010	24.0322	22.885
1.5e+010	23.1426	22.4726
1.55e+010	22.7367	22.0393
1.6e+010	22.21	21.9969
1.65e+010	21.3654	21.5665
1.7e+010	21.0806	21.1434
1.75e+010	20.6646	21.1338
1.8e+010	19.9342	20.6674
1.85e+010	19.7529	20.3131
1.9e+010	19.3894	20.3444
1.95e+010	18.7071	19.7858
2e+010	18.667	19.4682
2.05e+010	18.2633	19.6481
2.1e+010	17.7448	19.0297
2.15e+010	17.8512	18.8238
2.2e+010	17.2919	19.0533
2.25e+010	16.9003	18.2803
2.3e+010	17.1924	18.23
2.35e+010	16.5396	18.5197
2.4e+010	16.2117	17.6538
2.45e+010	16.6966	17.719
2.5e+010	15.9428	17.8804
2.55e+010	15.7255	17.0742
2.6e+010	16.2831	17.2781
2.65e+010	15.4019	17.2393
