frequency	e'	e''
5e+008	88.3003	5.05369
1e+009	86.0536	7.95323
1.5e+009	85.1886	11.3299
2e+009	84.0526	14.6293
2.5e+009	82.7843	17.894
3e+009	81.0624	20.9079
3.5e+009	79.1358	23.7123
4e+009	77.3237	26.3845
4.5e+009	75.1183	28.8107
5e+009	72.7104	30.8676
5.5e+009	70.5111	32.8317
6e+009	68.0148	34.5298
6.5e+009	65.5336	35.8259
7e+009	63.2394	37.1295
7.5e+009	60.7272	38.0852
8e+009	58.4208	38.7636
8.5e+009	56.3458	39.5565
9e+009	53.9565	40.0072
9.5e+009	51.8082	40.2608
1e+010	49.9002	40.6865
1.05e+010	47.7135	40.7001
1.1e+010	45.8963	40.53
1.15e+010	44.1815	40.7157
1.2e+010	42.2471	40.5341
1.25e+010	40.6663	40.0252
1.3e+010	39.1933	40.0927
1.35e+010	37.5222	39.7458
1.4e+010	36.3466	39.2365
1.45e+010	34.9981	39.1451
1.5e+010	33.3737	38.6694
1.55e+010	32.5659	37.9886
1.6e+010	31.4984	38.0173
1.65e+010	29.9241	37.4378
1.7e+010	29.3423	36.7456
1.75e+010	28.4698	36.8265
1.8e+010	27.0727	36.0841
1.85e+010	26.6738	35.4199
1.9e+010	25.8881	35.5645
1.95e+010	24.5976	34.5519
2e+010	24.4174	33.9773
2.05e+010	23.4985	34.3759
2.1e+010	22.6098	33.2334
2.15e+010	22.6371	32.8257
2.2e+010	21.3921	33.2403
2.25e+010	20.8047	31.8765
2.3e+010	21.1547	31.706
2.35e+010	19.6788	32.1432
2.4e+010	19.2813	30.6656
2.45e+010	19.9124	30.7408
2.5e+010	18.3644	30.9281
2.55e+010	18.1802	29.5267
2.6e+010	18.8107	29.8551
2.65e+010	17.1761	29.6192
